X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
77.3782362,28.6407472,"1153083951",Jaipuria Mall,,,,,,,,"""shop""=>""supermarket"""
77.3756077,28.644749,"1153089458",Ralli International,,,,,,,,"""amenity""=>""school"""
77.3800361,28.6459659,"1153089833",DPS Indirapuram,,,,,,,,"""amenity""=>""school"""
77.3764446,28.6475454,"1153090437",DPS Indirapuram,,,,,,,,"""amenity""=>""school"""
77.3780646,28.6419902,"1153092210",Manoj Vihar,,,,,,,,"""shop""=>""convenience"""
77.1774672,28.6324664,"1157203164",Big Apple,,,,,,,,"""shop""=>""convenience"""
77.1810077,28.6345193,"1157203547",,,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.0682683,28.6301441,"1179280491",Vikas Puri,,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.360427,28.6378879,"1288848503",Smart Bazaar,,,,,,,,"""brand""=>""Big Bazaar"",""brand:wikidata""=>""Q3631008"",""shop""=>""supermarket"""
77.2865244,28.6183692,"1305481202",Bank of Baroda ATM,,,,,,,,"""addr:city""=>""Pandav Nagar, New Delhi"",""amenity""=>""atm"",""brand""=>""Bank of Baroda"",""brand:wikidata""=>""Q2003797"",""operator""=>""Bank of Baroda"",""operator:wikidata""=>""Q2003797"""
77.2863948,28.618614,"1305481204",Bharat Medical Store,,,,,,,,"""addr:city""=>""Pandav Nagar, New Delhi"",""amenity""=>""pharmacy"",""dispensing""=>""no"",""healthcare""=>""pharmacy"""
77.2865333,28.6183527,"1305481209",ICICI Bank ATM,,,,,,,,"""addr:city""=>""Pandav Nagar, New Delhi"",""amenity""=>""atm"",""brand""=>""ICICI Bank"",""brand:en""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""ICICI Bank"",""operator:en""=>""ICICI Bank"",""operator:wikidata""=>""Q1653258"",""short_name""=>""ICICI"""
77.2866841,28.6179569,"1305481210",Ram Lal Kundan Lal Orthopaedic Hospital,,,,,,,,"""addr:city""=>""Pandav Nagar, New Delhi"",""addr:district""=>""East"",""addr:full""=>""Bunglow Plot no. 8, Pandav Nagar, Mayur Vihar, Patparganj"",""addr:postcode""=>""110092"",""addr:state""=>""Delhi"",""amenity""=>""hospital"",""contact:website""=>""https://www.rk-hospital.com/"",""description""=>""<100 Bedded Hospital"",""fax""=>""+91 11 4318 9090"",""healthcare""=>""hospital"",""healthcare:speciality""=>""orthopaedics"",""phone""=>""+91 11 4318 9000;+91 11 4318 9099"",""short_name""=>""RK Hospital"""
77.2898985,28.6140205,"1305488151",Dr. Shyama Prasad Mukherjee Chest Hospital,,,,,,,,"""amenity""=>""hospital"""
77.2896502,28.613238,"1305488160",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Axis Bank"",""check_date""=>""2022-03-04"",""wheelchair""=>""limited"""
77.2885716,28.6152525,"1305498657",Punjab National Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""Punjab National Bank"",""brand:wikidata""=>""Q2743499"",""name:en""=>""Punjab National Bank"",""operator""=>""Punjab National Bank"",""short_name""=>""PNB"",""toilets:wheelchair""=>""no"",""website""=>""https://www.pnbindia.in"",""wheelchair""=>""limited"",""wikimedia_commons""=>""Category:Punjab National Bank"""
77.2884671,28.6154439,"1305816831",State Bank of India,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""branch""=>""E68A Pandav Nagar"",""brand""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""short_name""=>""SBI"",""toilets:wheelchair""=>""no"",""website""=>""https://www.sbi.co.in"",""wheelchair""=>""no"""
77.312592,28.587558,"1351301470",HDFC Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""short_name""=>""HDFC"""
77.312688,28.587482,"1351302247",ICICI Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""ICICI Bank"",""brand:en""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""ICICI Bank"",""operator:en""=>""ICICI Bank"",""operator:wikidata""=>""Q1653258"",""short_name""=>""ICICI"""
77.3270651,28.6421878,"1355995275","Police Post Kaushambi, Police Station Indirapuram",,,,,,,,"""amenity""=>""police"""
77.3262336,28.6436143,"1355998386",,,,,,,,,"""amenity""=>""atm"",""brand""=>""ICICI Bank"",""brand:en""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""currency:INR""=>""yes"",""drive_through""=>""no"",""fee""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""ICICI Bank"",""operator:en""=>""ICICI Bank"",""operator:wikidata""=>""Q1653258"",""short_name""=>""ICICI"""
77.3287535,28.6450931,"1355998753","Yashoda Super Speciality Hospital, Anand Vihar",,,,,,,,"""addr:district""=>""Ghaziabad"",""addr:full""=>""H-1, Kaushambi, Near Anand Vihar ISBT"",""addr:postcode""=>""201010"",""addr:state""=>""Uttar Pradesh"",""amenity""=>""hospital"",""email""=>""admin.yhk@yashodahospital.org"",""emergency""=>""yes"",""operator:type""=>""private"",""website""=>""https://www.yashodahospital.org/"""
77.3228108,28.6434776,"1355998884",Bank of Baroda,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""Bank of Baroda"",""brand:wikidata""=>""Q2003797"",""name:en""=>""Bank of Baroda"",""short_name""=>""BoB"",""website""=>""http://www.bankofbaroda.com"""
77.3204293,28.6409214,"1355999019",Brijwasi General Store,,,,,,,,"""shop""=>""convenience"""
77.3204776,28.6408743,"1355999060",Vikas Mediacl Store,,,,,,,,"""amenity""=>""pharmacy"""
77.3192277,28.6426869,"1356000312",Mother Dairy booth,,,,,,,,"""shop""=>""convenience"""
77.0749768,28.4516306,"1358147112",,,,,,,,,"""amenity""=>""atm"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""Standard Chartered"""
77.0749759,28.4516536,"1358147152",,,,,,,,,"""amenity""=>""atm"",""brand""=>""HDFC Bank"",""brand:en""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""HDFC Bank"",""operator:en""=>""HDFC Bank"",""operator:wikidata""=>""Q631047"",""short_name""=>""HDFC"""
77.2667188,28.5603226,"1363453179","NIIT - New Friends Colony, South Delhi",,,,,,,,"""addr:housename""=>""54, 2nd Flr, Old Ishwar Nagar, Main Mathura Road, New Friends Colony"",""addr:housenumber""=>""Above Bank of India, Near Tribhuvan Complex"",""addr:postcode""=>""110065"",""alt_name""=>""NIIT NFC"",""amenity""=>""school"""
77.0812383,28.4672361,"1371226150",Axis,,,,,,,,"""amenity""=>""bank"",""check_date""=>""2025-02-23"""
77.0824741,28.4675077,"1371226158",Sitaram Bhartia,,,,,,,,"""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.0815273,28.4675617,"1371226161",Standard Chartered,,,,,,,,"""amenity""=>""atm"",""brand""=>""Standard Chartered"",""brand:wikidata""=>""Q548278"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""Standard Chartered"",""operator:wikidata""=>""Q548278"""
77.0870406,28.4626369,"1372597043",Chikitsa,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"",""wheelchair""=>""yes"""
77.0869209,28.4625378,"1372597046",RBL Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""RBL Bank"",""brand:wikidata""=>""Q13120398"",""check_date""=>""2023-08-20"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""RBL Bank"",""operator:wikidata""=>""Q13120398"""
77.0787484,28.4616751,"1373657269",,,,,,,,,"""amenity""=>""school"""
77.1234549,28.6501699,"1374470936",City Square Mall,,,,,,,,"""shop""=>""mall"""
77.101681,28.6239117,"1374470982",Hari Nagar Bus Depot,,,,,,,,"""amenity""=>""bus_station"""
77.0940113,28.6300965,"1374470984",Sumermal Jain Public School,,,,,,,,"""addr:block""=>""B-2"",""addr:place""=>""Janakpuri"",""addr:postcode""=>""110058"",""amenity""=>""school"""
77.0802453,28.4807272,"1374529955",MGF Metropolitan,,,,,,,,"""shop""=>""mall"""
77.0740013,28.477073,"1375860397",Essel Towers Shopping Complex,,,,,,,,"""check_date""=>""2025-02-23"",""shop""=>""convenience"",""sport""=>""tennis"""
77.080977,28.4850535,"1384029750",American Montessori,,,,,,,,"""amenity""=>""school"""
77.2584634,28.57316,"1387005593",Canara Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""Canara Bank"",""brand:en""=>""Canara Bank"",""brand:hi""=>""केनरा बैंक"",""brand:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""brand:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""brand:pnb""=>""کینرا بینک"",""brand:ur""=>""کینرا بینک"",""brand:wikidata""=>""Q2003777"",""brand:wikipedia""=>""en:Canara Bank"",""brand:wikipedia:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:en""=>""Canara Bank"",""name:hi""=>""केनरा बैंक"",""name:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""name:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:pnb""=>""کینرا بینک"",""name:ur""=>""کینرا بینک"",""website""=>""https://www.canarabank.com/"""
77.0726,28.477754,"1389058661",Punjab National Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""Punjab National Bank"",""brand:wikidata""=>""Q2743499"",""check_date""=>""2025-02-23"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""Punjab National Bank"",""operator:wikidata""=>""Q2743499"""
77.063349,28.4572283,"1390057661",HDFC,,,,,,,,"""amenity""=>""atm"",""brand""=>""HDFC Bank"",""brand:en""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""check_date""=>""2025-02-23"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""HDFC Bank"",""operator:en""=>""HDFC Bank"",""operator:wikidata""=>""Q631047"",""short_name""=>""HDFC"""
77.0633617,28.4568866,"1390058506",ICICI,,,,,,,,"""amenity""=>""atm"",""brand""=>""ICICI Bank"",""brand:en""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""check_date""=>""2025-02-23"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""ICICI Bank"",""operator:en""=>""ICICI Bank"",""operator:wikidata""=>""Q1653258"",""short_name""=>""ICICI"""
77.0633534,28.4571018,"1390059649",Axis Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""Axis Bank"",""brand:wikidata""=>""Q2003549"",""check_date""=>""2025-02-23"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""Axis Bank"",""operator:wikidata""=>""Q2003549"""
77.0633723,28.4569906,"1390062512",Citi Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""Citibank"",""brand:wikidata""=>""Q857063"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""Citibank"",""operator:wikidata""=>""Q857063"",""short_name""=>""Citi"""
77.1739049,28.6925224,"1402109581",Ashok Vihar Police Station,,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.2799953,28.6614428,"1414804440",Ratan Devi Girls Senior Sec. School,,,,,,,,"""amenity""=>""school"""
77.2790244,28.6608921,"1414804464",,,,,,,,,"""amenity""=>""atm"""
77.3252467,28.5665678,"1418914895",,,,,,,,,"""shop""=>""supermarket"",""wheelchair""=>""yes"""
77.0686111,28.4438018,"1420745419",Pernod Ricard Charitable Dispensary,,,,,,,,"""amenity""=>""pharmacy"""
77.0651743,28.4469205,"1420745420",St. Angels (Jr),,,,,,,,"""amenity""=>""school"""
77.0695058,28.4419185,"1420745423",St. Angels (Sr),,,,,,,,"""amenity""=>""school"""
77.2265962,28.7000836,"1431226038",,,,,,,,,"""shop""=>""convenience"""
77.2265775,28.6999236,"1431226042",,,,,,,,,"""shop""=>""convenience"""
77.268987,28.5625256,"1442029382",,,,,,,,,"""amenity""=>""pharmacy"""
77.0666315,28.5877996,"1480729645",Princess Park,,,,,,,,"""amenity""=>""bus_station"""
77.2671483,28.5654375,"1528709488",ICICI Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""name:en""=>""ICICI Bank"",""short_name""=>""ICICI"",""website""=>""https://www.icicibank.com"""
77.2679745,28.5669263,"1528709694",HDFC Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""short_name""=>""HDFC"",""website""=>""https://www.hdfcbank.com"""
77.2685753,28.5629027,"1528713073",Sujan Mohinder Singh Hospital,,,,,,,,"""amenity""=>""hospital"""
77.234434,28.6563806,"1534482799",State Bank of India,,,,,,,,"""addr:postcode""=>""110006"",""amenity""=>""bank"",""brand""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""short_name""=>""SBI"""
77.0971354,28.5045702,"1556459151",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Citibank"",""brand:wikidata""=>""Q857063"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"",""operator""=>""Citibank"",""operator:wikidata""=>""Q857063"",""short_name""=>""Citi"""
77.0846576,28.5560688,"1556460104",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Citibank"",""brand:wikidata""=>""Q857063"",""operator""=>""Citibank"",""operator:wikidata""=>""Q857063"",""short_name""=>""Citi"""
77.0505014,28.4526131,"1562504506",,,,,,,,,"""amenity""=>""atm"",""covered""=>""yes"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""lit""=>""yes"""
77.050185,28.4528158,"1562506279",Reliance Fresh,,,,,,,,"""brand""=>""Reliance Fresh"",""brand:wikidata""=>""Q7311014"",""shop""=>""supermarket"""
77.0504183,28.4530375,"1562507022",Garg Store,,,,,,,,"""shop""=>""supermarket"""
77.0519901,28.4537284,"1562507607",Mother Dairy,,,,,,,,"""shop""=>""convenience"""
77.3350878,28.6446464,"1573950548",Big Bazaar,,,,,,,,"""addr:housename""=>""Mahagun Metro Mall"",""shop""=>""supermarket"""
77.0892889,28.4800297,"1579182266",Spencer's,,,,,,,,"""addr:city""=>""DELHI"",""addr:street""=>""Mehrauli Gurgaon Road"",""organic""=>""yes"",""shop""=>""supermarket"",""website""=>""https://www.spencers.in/"""
77.0479506,28.6059739,"1643999814","Delhi Public School, Dwarka",,,,,,,,"""addr:city""=>""New Delhi"",""addr:housenumber""=>""Sector 3, Phase 1"",""addr:postcode""=>""110078"",""addr:street""=>""Dwarka"",""amenity""=>""school"",""operator""=>""Sector 3, Phase-I, Dwarka, New Delhi, Delhi 110078"",""phone""=>""+91-25074472-75"",""website""=>""https://www.dpsdwarka.com/"""
77.2134862,28.5796637,"1665799172",Safdarjung Terminal,,,,,,,,"""amenity""=>""bus_station"",""bus""=>""yes"",""name:ur""=>""صفدر جنگ ٹرمینل"",""public_transport""=>""station"""
77.3399845,28.6591012,"1666759204",Indraprastha Engineering College,,,,,,,,"""amenity""=>""college"""
77.323579,28.664232,"1666761287",,,,,,,,,"""amenity""=>""atm"",""brand""=>""HDFC Bank"",""brand:en""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""HDFC Bank"",""operator:en""=>""HDFC Bank"",""operator:wikidata""=>""Q631047"",""short_name""=>""HDFC"""
77.331057,28.66876,"1666761288",,,,,,,,,"""amenity""=>""atm"",""brand""=>""HDFC Bank"",""brand:en""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""HDFC Bank"",""operator:en""=>""HDFC Bank"",""operator:wikidata""=>""Q631047"",""short_name""=>""HDFC"""
77.077978,28.5938906,"1667607457",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Axis Bank"",""brand:wikidata""=>""Q2003549"",""operator""=>""Axis Bank"",""operator:wikidata""=>""Q2003549"""
77.0214331,28.5948825,"1667692837",,,,,,,,,"""amenity""=>""atm"""
77.1741764,28.640496,"1669092717",Pusa Institute,,,,,,,,"""amenity""=>""bus_station"",""bus""=>""yes"",""name:ur""=>""پوسا انسٹیٹیوٹ"",""public_transport""=>""station"""
77.152883,28.6961415,"1670589815",Big Bazaar,,,,,,,,"""name:fa""=>""بیگ بازار"",""shop""=>""supermarket"""
77.2492056,28.5361818,"1672070592",Axis Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""Axis Bank"",""brand:wikidata""=>""Q2003549"",""operator""=>""Axis Bank"",""operator:wikidata""=>""Q2003549"""
77.0216901,28.5949697,"1678499548",,,,,,,,,"""amenity""=>""bank"""
77.2528542,28.5265729,"1681209509",,,,,,,,,"""amenity""=>""atm"",""fee""=>""SBI ATM"",""operator""=>""SBI"""
77.2973722,28.5426087,"1705406969",Grocery,,,,,,,,"""shop""=>""convenience"""
77.3693275,28.6340275,"1727636415",,,,,,,,,"""shop""=>""mall"""
77.3792669,28.6418223,"1738096147",Shanti Gopal Hospital,,,,,,,,"""addr:district""=>""Ghaziabad"",""addr:full""=>""Plot No NH -01 Ahinsakhand -II, Indirapuram"",""addr:postcode""=>""201014"",""addr:state""=>""Uttar Pradesh"",""amenity""=>""hospital"""
77.3794073,28.6417646,"1743184050",Neelkanth,,,,,,,,"""amenity""=>""pharmacy"",""wheelchair""=>""yes"""
76.9811687,28.6147687,"1764307594",Holy Cross School,,,,,,,,"""amenity""=>""school"",""wikidata""=>""Q15224665"""
76.9828316,28.6098145,"1764309442",Najafgarh Police Thana,,,,,,,,"""amenity""=>""police"",""designation""=>""Najafgarh Police Station"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
76.9837474,28.6182087,"1772537472",,,,,,,,,"""amenity""=>""school"",""building""=>""yes"""
76.9840237,28.6171539,"1772573817",,,,,,,,,"""amenity""=>""pharmacy"",""building""=>""yes"""
76.9902885,28.6126394,"1773708221",Vishal Mega Mart,,,,,,,,"""shop""=>""supermarket"""
76.9867433,28.6126106,"1776071592",Police Chowki,,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
76.9858019,28.6131192,"1776076749",,,,,,,,,"""amenity""=>""pharmacy"""
76.9857858,28.6133994,"1776076750",,,,,,,,,"""amenity""=>""pharmacy"""
76.9864054,28.612799,"1776136486",SBI Bank,,,,,,,,"""amenity""=>""atm"""
76.9878833,28.6126342,"1776140020",,,,,,,,,"""amenity""=>""atm"""
76.9856919,28.6136137,"1776142035",Axis Bank,,,,,,,,"""amenity""=>""atm"""
76.9856061,28.6136443,"1776142768",,,,,,,,,"""amenity""=>""pharmacy"""
76.9854827,28.6078918,"1776156874",,,,,,,,,"""amenity""=>""pharmacy"""
76.9849623,28.6089326,"1776157295",Punjab National Bank,,,,,,,,"""amenity""=>""atm"""
76.9849892,28.6089373,"1776157296",Punjab National Bank,,,,,,,,"""amenity""=>""bank"",""brand:wikidata""=>""Q2743499"",""name:en""=>""Punjab National Bank"",""short_name""=>""PNB"",""website""=>""https://www.pnbindia.in"",""wikidata""=>""Q2743499"",""wikimedia_commons""=>""Category:Punjab National Bank"",""wikipedia""=>""en:Punjab National Bank"""
76.9851896,28.6087736,"1777007851",Rajpal Clinic,,,,,,,,"""amenity""=>""clinic"""
76.985117,28.6060798,"1777019272",Krishna Model School,,,,,,,,"""amenity""=>""school"""
76.9861241,28.6064404,"1777020138",State Bank of India,,,,,,,,"""amenity""=>""atm"""
76.9860677,28.6065605,"1777021387",Punjab & Sind Bank,,,,,,,,"""amenity""=>""atm"",""brand""=>""Punjab & Sind Bank"",""brand:pa""=>""ਪੰਜਾਬ ਐਂਡ ਸਿੰਧ ਬੈਂਕ"",""brand:ur""=>""پنجاب اینڈ سندھ بینک"",""brand:website""=>""https://punjabandsindbank.co.in/"",""brand:wikidata""=>""Q2003302"",""name:pa""=>""ਪੰਜਾਬ ਐਂਡ ਸਿੰਧ ਬੈਂਕ"",""name:ur""=>""پنجاب اینڈ سندھ بینک"""
